F,S11,S21,S31,S41,S12,S22,S32,S42,S13,S23,S33,S43,S14,S24,S34,S44,S11',S21',S31',S41',S12',S22',S32',S42',S13',S23',S33',S43',S14',S24',S34',S44'
11.42,-34.589456,-0.038910455,-37.945778,-44.442625,-0.038909392,-34.600004,-44.442619,-37.944594,-37.945779,-44.442626,-34.589456,-0.038910455,-44.442619,-37.944594,-0.038909916,-34.600004,-34.589456,-0.038910455,-37.945778,-44.442625,-0.038909392,-34.600004,-44.442619,-37.944594,-37.945779,-44.442626,-34.589456,-0.038910455,-44.442619,-37.944594,-0.038909916,-34.600004
11.44,-34.576179,-0.038934284,-37.930918,-44.428058,-0.038933216,-34.586734,-44.428053,-37.929732,-37.930918,-44.42806,-34.576181,-0.038934279,-44.428053,-37.929732,-0.038933216,-34.586735,-34.576179,-0.038934284,-37.930918,-44.428058,-0.038933216,-34.586734,-44.428053,-37.929732,-37.930918,-44.42806,-34.576181,-0.038934279,-44.428053,-37.929732,-0.038933216,-34.586735
11.459999,-34.562913,-0.038957919,-37.916083,-44.413513,-0.038957374,-34.573474,-44.413509,-37.914894,-37.916083,-44.413515,-34.562913,-0.038957919,-44.413509,-37.914895,-0.038957374,-34.573475,-34.562913,-0.038957919,-37.916083,-44.413513,-0.038957374,-34.573474,-44.413509,-37.914894,-37.916083,-44.413515,-34.562913,-0.038957919,-44.413509,-37.914895,-0.038957374,-34.573475
11.48,-34.549656,-0.038981384,-37.90127,-44.39899,-0.038980321,-34.560224,-44.398985,-37.900079,-37.90127,-44.398991,-34.549657,-0.038981384,-44.398985,-37.90008,-0.038980321,-34.560225,-34.549656,-0.038981384,-37.90127,-44.39899,-0.038980321,-34.560224,-44.398985,-37.900079,-37.90127,-44.398991,-34.549657,-0.038981384,-44.398985,-37.90008,-0.038980321,-34.560225
11.5,-34.536408,-0.039005188,-37.886482,-44.384488,-0.039004649,-34.546984,-44.384483,-37.885289,-37.886482,-44.384489,-34.536409,-0.039005188,-44.384482,-37.885289,-0.039004649,-34.546984,-34.536408,-0.039005188,-37.886482,-44.384488,-0.039004649,-34.546984,-44.384483,-37.885289,-37.886482,-44.384489,-34.536409,-0.039005188,-44.384482,-37.885289,-0.039004649,-34.546984
11.52,-34.52317,-0.039028812,-37.871717,-44.370006,-0.039027749,-34.533752,-44.370001,-37.870523,-37.871717,-44.370008,-34.523171,-0.039028812,-44.37,-37.870523,-0.039027749,-34.533753,-34.52317,-0.039028812,-37.871717,-44.370006,-0.039027749,-34.533752,-44.370001,-37.870523,-37.871717,-44.370008,-34.523171,-0.039028812,-44.37,-37.870523,-0.039027749,-34.533753
11.539999,-34.509941,-0.039052262,-37.856976,-44.355545,-0.039051712,-34.520531,-44.35554,-37.855779,-37.856976,-44.355547,-34.509941,-0.039052262,-44.35554,-37.85578,-0.039051712,-34.520532,-34.509941,-0.039052262,-37.856976,-44.355545,-0.039051712,-34.520531,-44.35554,-37.855779,-37.856976,-44.355547,-34.509941,-0.039052262,-44.35554,-37.85578,-0.039051712,-34.520532
11.559999,-34.496721,-0.039076045,-37.842259,-44.341105,-0.039074977,-34.507318,-44.3411,-37.84106,-37.842259,-44.341106,-34.496721,-0.039076045,-44.341099,-37.84106,-0.039074977,-34.507318,-34.496721,-0.039076045,-37.842259,-44.341105,-0.039074977,-34.507318,-44.3411,-37.84106,-37.842259,-44.341106,-34.496721,-0.039076045,-44.341099,-37.84106,-0.039074977,-34.507318
11.58,-34.48351,-0.039099648,-37.827564,-44.326686,-0.039099103,-34.494114,-44.326681,-37.826363,-37.827565,-44.326687,-34.483511,-0.039099648,-44.32668,-37.826363,-0.039099103,-34.494115,-34.48351,-0.039099648,-37.827564,-44.326686,-0.039099103,-34.494114,-44.326681,-37.826363,-37.827565,-44.326687,-34.483511,-0.039099648,-44.32668,-37.826363,-0.039099103,-34.494115
11.599999,-34.470309,-0.039123594,-37.812894,-44.312287,-0.039122526,-34.48092,-44.312282,-37.81169,-37.812894,-44.312288,-34.47031,-0.039123589,-44.312282,-37.81169,-0.039122526,-34.48092,-34.470309,-0.039123594,-37.812894,-44.312287,-0.039122526,-34.48092,-44.312282,-37.81169,-37.812894,-44.312288,-34.47031,-0.039123589,-44.312282,-37.81169,-0.039122526,-34.48092
11.62,-34.457117,-0.039147361,-37.798247,-44.297909,-0.039146298,-34.467735,-44.297903,-37.797041,-37.798247,-44.297911,-34.457118,-0.039147361,-44.297903,-37.797041,-0.039146298,-34.467735,-34.457117,-0.039147361,-37.798247,-44.297909,-0.039146298,-34.467735,-44.297903,-37.797041,-37.798247,-44.297911,-34.457118,-0.039147361,-44.297903,-37.797041,-0.039146298,-34.467735
11.64,-34.443934,-0.039170952,-37.783622,-44.28355,-0.039169879,-34.454558,-44.283546,-37.782415,-37.783623,-44.283552,-34.443936,-0.039170952,-44.283545,-37.782415,-0.039169879,-34.454559,-34.443934,-0.039170952,-37.783622,-44.28355,-0.039169879,-34.454558,-44.283546,-37.782415,-37.783623,-44.283552,-34.443936,-0.039170952,-44.283545,-37.782415,-0.039169879,-34.454559
11.66,-34.430761,-0.039194877,-37.769021,-44.269213,-0.039193808,-34.441391,-44.269208,-37.767811,-37.769021,-44.269216,-34.430761,-0.039194877,-44.269208,-37.767811,-0.039193808,-34.441392,-34.430761,-0.039194877,-37.769021,-44.269213,-0.039193808,-34.441391,-44.269208,-37.767811,-37.769021,-44.269216,-34.430761,-0.039194877,-44.269208,-37.767811,-0.039193808,-34.441392
11.679999,-34.417595,-0.039218097,-37.754443,-44.254897,-0.039217552,-34.428234,-44.254892,-37.75323,-37.754443,-44.254898,-34.417597,-0.039218097,-44.254891,-37.75323,-0.039217552,-34.428235,-34.417595,-0.039218097,-37.754443,-44.254897,-0.039217552,-34.428234,-44.254892,-37.75323,-37.754443,-44.254898,-34.417597,-0.039218097,-44.254891,-37.75323,-0.039217552,-34.428235
11.7,-34.404441,-0.039242179,-37.739888,-44.2406,-0.039241115,-34.415085,-44.240595,-37.738674,-37.739889,-44.240601,-34.404441,-0.039242179,-44.240595,-37.738674,-0.039241115,-34.415086,-34.404441,-0.039242179,-37.739888,-44.2406,-0.039241115,-34.415085,-44.240595,-37.738674,-37.739889,-44.240601,-34.404441,-0.039242179,-44.240595,-37.738674,-0.039241115,-34.415086
11.719999,-34.391294,-0.039266091,-37.725355,-44.226324,-0.039265022,-34.401946,-44.226318,-37.724139,-37.725356,-44.226325,-34.391295,-0.039266091,-44.226318,-37.72414,-0.039265022,-34.401947,-34.391294,-0.039266091,-37.725355,-44.226324,-0.039265022,-34.401946,-44.226318,-37.724139,-37.725356,-44.226325,-34.391295,-0.039266091,-44.226318,-37.72414,-0.039265022,-34.401947
11.74,-34.378155,-0.039289817,-37.710847,-44.212068,-0.039288753,-34.388815,-44.212062,-37.709627,-37.710847,-44.212069,-34.378157,-0.039289817,-44.212062,-37.709628,-0.039288753,-34.388815,-34.378155,-0.039289817,-37.710847,-44.212068,-0.039288753,-34.388815,-44.212062,-37.709627,-37.710847,-44.212069,-34.378157,-0.039289817,-44.212062,-37.709628,-0.039288753,-34.388815
11.759999,-34.365027,-0.03931388,-37.69636,-44.197832,-0.039312817,-34.375693,-44.197826,-37.695139,-37.69636,-44.197833,-34.365028,-0.03931388,-44.197826,-37.695139,-0.039312817,-34.375693,-34.365027,-0.03931388,-37.69636,-44.197832,-0.039312817,-34.375693,-44.197826,-37.695139,-37.69636,-44.197833,-34.365028,-0.03931388,-44.197826,-37.695139,-0.039312817,-34.375693
11.78,-34.351907,-0.039337758,-37.681896,-44.183616,-0.0393367,-34.36258,-44.18361,-37.680673,-37.681897,-44.183617,-34.351909,-0.039337758,-44.18361,-37.680673,-0.0393367,-34.362581,-34.351907,-0.039337758,-37.681896,-44.183616,-0.0393367,-34.36258,-44.18361,-37.680673,-37.681897,-44.183617,-34.351909,-0.039337758,-44.18361,-37.680673,-0.0393367,-34.362581
11.8,-34.338797,-0.039361989,-37.667455,-44.169419,-0.03936092,-34.349475,-44.169414,-37.666229,-37.667456,-44.169421,-34.338798,-0.039361989,-44.169413,-37.66623,-0.03936092,-34.349476,-34.338797,-0.039361989,-37.667455,-44.169419,-0.03936092,-34.349475,-44.169414,-37.666229,-37.667456,-44.169421,-34.338798,-0.039361989,-44.169413,-37.66623,-0.03936092,-34.349476
11.82,-34.325695,-0.039385515,-37.653037,-44.155243,-0.039384451,-34.33638,-44.155238,-37.651809,-37.653037,-44.155245,-34.325696,-0.039385515,-44.155237,-37.651809,-0.039384451,-34.336381,-34.325695,-0.039385515,-37.653037,-44.155243,-0.039384451,-34.33638,-44.155238,-37.651809,-37.653037,-44.155245,-34.325696,-0.039385515,-44.155237,-37.651809,-0.039384451,-34.336381
11.839999,-34.312602,-0.039409891,-37.63864,-44.141086,-0.039408833,-34.323293,-44.141081,-37.63741,-37.63864,-44.141088,-34.312602,-0.039409891,-44.14108,-37.63741,-0.039408833,-34.323294,-34.312602,-0.039409891,-37.63864,-44.141086,-0.039408833,-34.323293,-44.141081,-37.63741,-37.63864,-44.141088,-34.312602,-0.039409891,-44.14108,-37.63741,-0.039408833,-34.323294
11.86,-34.299517,-0.039433574,-37.624266,-44.126951,-0.03943251,-34.310216,-44.126945,-37.623034,-37.624266,-44.126952,-34.299518,-0.039433574,-44.126944,-37.623034,-0.03943251,-34.310217,-34.299517,-0.039433574,-37.624266,-44.126951,-0.03943251,-34.310216,-44.126945,-37.623034,-37.624266,-44.126952,-34.299518,-0.039433574,-44.126944,-37.623034,-0.03943251,-34.310217
11.879999,-34.286442,-0.039458112,-37.609914,-44.112834,-0.039457053,-34.297147,-44.112828,-37.60868,-37.609915,-44.112835,-34.286443,-0.039458112,-44.112828,-37.608681,-0.039457053,-34.297148,-34.286442,-0.039458112,-37.609914,-44.112834,-0.039457053,-34.297147,-44.112828,-37.60868,-37.609915,-44.112835,-34.286443,-0.039458112,-44.112828,-37.608681,-0.039457053,-34.297148
11.9,-34.273375,-0.039481955,-37.595586,-44.098737,-0.039480886,-34.284086,-44.098731,-37.594348,-37.595586,-44.098738,-34.273376,-0.039481955,-44.098731,-37.594349,-0.039480886,-34.284087,-34.273375,-0.039481955,-37.595586,-44.098737,-0.039480886,-34.284086,-44.098731,-37.594348,-37.595586,-44.098738,-34.273376,-0.039481955,-44.098731,-37.594349,-0.039480886,-34.284087
11.92,-34.260318,-0.039506654,-37.581279,-44.08466,-0.03950559,-34.271036,-44.084654,-37.58004,-37.581279,-44.084661,-34.260318,-0.039506654,-44.084653,-37.58004,-0.03950559,-34.271037,-34.260318,-0.039506654,-37.581279,-44.08466,-0.03950559,-34.271036,-44.084654,-37.58004,-37.581279,-44.084661,-34.260318,-0.039506654,-44.084653,-37.58004,-0.03950559,-34.271037
11.94,-34.247269,-0.039530653,-37.566994,-44.070602,-0.039530108,-34.257993,-44.070596,-37.565752,-37.566994,-44.070603,-34.247269,-0.039530653,-44.070596,-37.565753,-0.039530108,-34.257993,-34.247269,-0.039530653,-37.566994,-44.070602,-0.039530108,-34.257993,-44.070596,-37.565752,-37.566994,-44.070603,-34.247269,-0.039530653,-44.070596,-37.565753,-0.039530108,-34.257993
11.96,-34.234227,-0.039554989,-37.552731,-44.056563,-0.039553925,-34.244959,-44.056557,-37.551488,-37.552731,-44.056565,-34.234229,-0.039554989,-44.056557,-37.551488,-0.039553925,-34.24496,-34.234227,-0.039554989,-37.552731,-44.056563,-0.039553925,-34.244959,-44.056557,-37.551488,-37.552731,-44.056565,-34.234229,-0.039554989,-44.056557,-37.551488,-0.039553925,-34.24496
11.98,-34.221196,-0.039579154,-37.53849,-44.042544,-0.039578079,-34.231934,-44.042539,-37.537245,-37.53849,-44.042546,-34.221197,-0.039579154,-44.042539,-37.537245,-0.039578079,-34.231935,-34.221196,-0.039579154,-37.53849,-44.042544,-0.039578079,-34.231934,-44.042539,-37.537245,-37.53849,-44.042546,-34.221197,-0.039579154,-44.042539,-37.537245,-0.039578079,-34.231935
12,-34.208173,-0.039603132,-37.524272,-44.028545,-0.039602063,-34.218917,-44.02854,-37.523024,-37.524272,-44.028547,-34.208174,-0.039603127,-44.028539,-37.523024,-0.039602063,-34.218918,-34.208173,-0.039603132,-37.524272,-44.028545,-0.039602063,-34.218917,-44.02854,-37.523024,-37.524272,-44.028547,-34.208174,-0.039603127,-44.028539,-37.523024,-0.039602063,-34.218918
12.02,-34.195158,-0.039627959,-37.510074,-44.014565,-0.039626901,-34.20591,-44.01456,-37.508825,-37.510075,-44.014567,-34.19516,-0.039627959,-44.014559,-37.508825,-0.039627419,-34.205911,-34.195158,-0.039627959,-37.510074,-44.014565,-0.039626901,-34.20591,-44.01456,-37.508825,-37.510075,-44.014567,-34.19516,-0.039627959,-44.014559,-37.508825,-0.039627419,-34.205911
12.039999,-34.182153,-0.039652621,-37.495899,-44.000604,-0.039651552,-34.192911,-44.000599,-37.494648,-37.495899,-44.000606,-34.182154,-0.039652615,-44.000598,-37.494648,-0.039651552,-34.192912,-34.182153,-0.039652621,-37.495899,-44.000604,-0.039651552,-34.192911,-44.000599,-37.494648,-37.495899,-44.000606,-34.182154,-0.039652615,-44.000598,-37.494648,-0.039651552,-34.192912
12.059999,-34.169157,-0.03967709,-37.481745,-43.986664,-0.03967602,-34.17992,-43.986658,-37.480492,-37.481745,-43.986664,-34.169157,-0.03967709,-43.986657,-37.480492,-0.03967602,-34.179921,-34.169157,-0.03967709,-37.481745,-43.986664,-0.03967602,-34.17992,-43.986658,-37.480492,-37.481745,-43.986664,-34.169157,-0.03967709,-43.986657,-37.480492,-0.03967602,-34.179921
12.08,-34.156168,-0.039702419,-37.467614,-43.97274,-0.03970136,-34.166938,-43.972735,-37.466357,-37.467614,-43.972742,-34.156169,-0.039702419,-43.972735,-37.466357,-0.03970136,-34.166939,-34.156168,-0.039702419,-37.467614,-43.97274,-0.03970136,-34.166938,-43.972735,-37.466357,-37.467614,-43.972742,-34.156169,-0.039702419,-43.972735,-37.466357,-0.03970136,-34.166939
12.099999,-34.143189,-0.039727058,-37.453503,-43.958838,-0.039725988,-34.153965,-43.958832,-37.452245,-37.453503,-43.958839,-34.143189,-0.039727058,-43.958831,-37.452246,-0.039725988,-34.153965,-34.143189,-0.039727058,-37.453503,-43.958838,-0.039725988,-34.153965,-43.958832,-37.452245,-37.453503,-43.958839,-34.143189,-0.039727058,-43.958831,-37.452246,-0.039725988,-34.153965
12.12,-34.130218,-0.039752022,-37.439415,-43.944954,-0.039750958,-34.141001,-43.944948,-37.438154,-37.439415,-43.944955,-34.130219,-0.039752022,-43.944947,-37.438154,-0.039750958,-34.141001,-34.130218,-0.039752022,-37.439415,-43.944954,-0.039750958,-34.141001,-43.944948,-37.438154,-37.439415,-43.944955,-34.130219,-0.039752022,-43.944947,-37.438154,-0.039750958,-34.141001
12.14,-34.117255,-0.039777334,-37.425348,-43.931089,-0.03977627,-34.128044,-43.931083,-37.424085,-37.425348,-43.93109,-34.117256,-0.039777328,-43.931083,-37.424085,-0.03977627,-34.128045,-34.117255,-0.039777334,-37.425348,-43.931089,-0.03977627,-34.128044,-43.931083,-37.424085,-37.425348,-43.93109,-34.117256,-0.039777328,-43.931083,-37.424085,-0.03977627,-34.128045
12.16,-34.104302,-0.039802457,-37.411302,-43.917243,-0.039801393,-34.115098,-43.917237,-37.410037,-37.411302,-43.917245,-34.104303,-0.039802457,-43.917237,-37.410037,-0.039801393,-34.115098,-34.104302,-0.039802457,-37.411302,-43.917243,-0.039801393,-34.115098,-43.917237,-37.410037,-37.411302,-43.917245,-34.104303,-0.039802457,-43.917237,-37.410037,-0.039801393,-34.115098
12.179999,-34.091357,-0.039827415,-37.397277,-43.903415,-0.03982634,-34.102159,-43.90341,-37.39601,-37.397278,-43.903417,-34.091358,-0.039827415,-43.90341,-37.396011,-0.03982634,-34.10216,-34.091357,-0.039827415,-37.397277,-43.903415,-0.03982634,-34.102159,-43.90341,-37.39601,-37.397278,-43.903417,-34.091358,-0.039827415,-43.90341,-37.396011,-0.03982634,-34.10216
12.199999,-34.078421,-0.039852697,-37.383274,-43.889608,-0.039851628,-34.08923,-43.889602,-37.382005,-37.383274,-43.88961,-34.078422,-0.039852697,-43.889601,-37.382005,-0.039851628,-34.08923,-34.078421,-0.039852697,-37.383274,-43.889608,-0.039851628,-34.08923,-43.889602,-37.382005,-37.383274,-43.88961,-34.078422,-0.039852697,-43.889601,-37.382005,-0.039851628,-34.08923
12.22,-34.065493,-0.039878321,-37.369292,-43.875819,-0.039877251,-34.076309,-43.875813,-37.368021,-37.369293,-43.875821,-34.065494,-0.039878321,-43.875812,-37.368021,-0.039877251,-34.076309,-34.065493,-0.039878321,-37.369292,-43.875819,-0.039877251,-34.076309,-43.875813,-37.368021,-37.369293,-43.875821,-34.065494,-0.039878321,-43.875812,-37.368021,-0.039877251,-34.076309
12.24,-34.052575,-0.039903767,-37.355331,-43.862049,-0.039902697,-34.063396,-43.862043,-37.354057,-37.355332,-43.86205,-34.052576,-0.039903767,-43.862042,-37.354057,-0.039902697,-34.063397,-34.052575,-0.039903767,-37.355331,-43.862049,-0.039902697,-34.063396,-43.862043,-37.354057,-37.355332,-43.86205,-34.052576,-0.039903767,-43.862042,-37.354057,-0.039902697,-34.063397
12.259999,-34.039664,-0.039929031,-37.341392,-43.848297,-0.039927967,-34.050491,-43.848291,-37.340116,-37.341393,-43.848298,-34.039666,-0.039929031,-43.848291,-37.340116,-0.039927967,-34.050492,-34.039664,-0.039929031,-37.341392,-43.848297,-0.039927967,-34.050491,-43.848291,-37.340116,-37.341393,-43.848298,-34.039666,-0.039929031,-43.848291,-37.340116,-0.039927967,-34.050492
12.28,-34.026763,-0.039954636,-37.327473,-43.834564,-0.039953566,-34.037597,-43.834559,-37.326195,-37.327473,-43.834566,-34.026764,-0.03995463,-43.834558,-37.326196,-0.039953566,-34.037598,-34.026763,-0.039954636,-37.327473,-43.834564,-0.039953566,-34.037597,-43.834559,-37.326195,-37.327473,-43.834566,-34.026764,-0.03995463,-43.834558,-37.326196,-0.039953566,-34.037598
12.3,-34.013871,-0.039980575,-37.313575,-43.82085,-0.039979505,-34.02471,-43.820844,-37.312295,-37.313575,-43.820852,-34.013872,-0.039980575,-43.820844,-37.312295,-0.039979505,-34.024711,-34.013871,-0.039980575,-37.313575,-43.82085,-0.039979505,-34.02471,-43.820844,-37.312295,-37.313575,-43.820852,-34.013872,-0.039980575,-43.820844,-37.312295,-0.039979505,-34.024711
12.32,-34.000987,-0.040006332,-37.299699,-43.807155,-0.040005262,-34.011833,-43.807149,-37.298416,-37.2997,-43.807157,-34.000988,-0.040006332,-43.807148,-37.298417,-0.040005262,-34.011834,-34.000987,-0.040006332,-37.299699,-43.807155,-0.040005262,-34.011833,-43.807149,-37.298416,-37.2997,-43.807157,-34.000988,-0.040006332,-43.807148,-37.298417,-0.040005262,-34.011834
12.339999,-33.988112,-0.040032435,-37.285843,-43.793478,-0.040031371,-33.998964,-43.793473,-37.284558,-37.285844,-43.793479,-33.988113,-0.04003243,-43.793472,-37.284558,-0.040031371,-33.998965,-33.988112,-0.040032435,-37.285843,-43.793478,-0.040031371,-33.998964,-43.793473,-37.284558,-37.285844,-43.793479,-33.988113,-0.04003243,-43.793472,-37.284558,-0.040031371,-33.998965
12.359999,-33.975245,-0.040058868,-37.272008,-43.779819,-0.040057803,-33.986104,-43.779813,-37.270721,-37.272008,-43.779821,-33.975247,-0.040058868,-43.779813,-37.270721,-0.040057803,-33.986105,-33.975245,-0.040058868,-37.272008,-43.779819,-0.040057803,-33.986104,-43.779813,-37.270721,-37.272008,-43.779821,-33.975247,-0.040058868,-43.779813,-37.270721,-0.040057803,-33.986105
12.38,-33.962388,-0.04008461,-37.258194,-43.76618,-0.04008354,-33.973252,-43.766174,-37.256905,-37.258194,-43.766181,-33.962389,-0.040084605,-43.766173,-37.256905,-0.04008354,-33.973253,-33.962388,-0.04008461,-37.258194,-43.76618,-0.04008354,-33.973252,-43.766174,-37.256905,-37.258194,-43.766181,-33.962389,-0.040084605,-43.766173,-37.256905,-0.04008354,-33.973253
12.4,-33.949539,-0.040111206,-37.2444,-43.752559,-0.040110135,-33.960409,-43.752553,-37.24311,-37.244401,-43.75256,-33.94954,-0.040111206,-43.752552,-37.24311,-0.040110135,-33.96041,-33.949539,-0.040111206,-37.2444,-43.752559,-0.040110135,-33.960409,-43.752553,-37.24311,-37.244401,-43.75256,-33.94954,-0.040111206,-43.752552,-37.24311,-0.040110135,-33.96041
12.419999,-33.936699,-0.040138136,-37.230628,-43.738956,-0.040137071,-33.947576,-43.73895,-37.229334,-37.230628,-43.738958,-33.9367,-0.040138136,-43.738949,-37.229334,-0.040137071,-33.947577,-33.936699,-0.040138136,-37.230628,-43.738956,-0.040137071,-33.947576,-43.73895,-37.229334,-37.230628,-43.738958,-33.9367,-0.040138136,-43.738949,-37.229334,-0.040137071,-33.947577
12.440001,-33.923868,-0.040163858,-37.216876,-43.725372,-0.040162793,-33.934751,-43.725365,-37.215579,-37.216876,-43.725373,-33.923868,-0.040163852,-43.725365,-37.21558,-0.040162793,-33.934752,-33.923868,-0.040163858,-37.216876,-43.725372,-0.040162793,-33.934751,-43.725365,-37.215579,-37.216876,-43.725373,-33.923868,-0.040163852,-43.725365,-37.21558,-0.040162793,-33.934752
12.46,-33.911046,-0.040190438,-37.203143,-43.711805,-0.040189367,-33.921935,-43.7118,-37.201846,-37.203143,-43.711807,-33.911046,-0.040190432,-43.711799,-37.201846,-0.040189367,-33.921936,-33.911046,-0.040190438,-37.203143,-43.711805,-0.040189367,-33.921935,-43.7118,-37.201846,-37.203143,-43.711807,-33.911046,-0.040190432,-43.711799,-37.201846,-0.040189367,-33.921936
